"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STRATA","GQ","PERNUM","PERWT","NCHILD","SEX","AGE","MARST","RACE","RACED","HISPAN","HISPAND","EDUC","EDUCD","EMPSTAT","EMPSTATD","INCWAGE","VETSTAT","VETSTATD"
2023,202301,37118,2023000235943,51354.0,2023000371181,90004,1,1,51516.0,2,1,38,1,8,826,1,100,7,71,1,10,53000,1,13
2023,202301,37118,2023000235943,51354.0,2023000371181,90004,1,2,31752.0,2,2,50,1,1,100,0,0,11,114,1,10,44000,1,11
2023,202301,37280,2023000244194,36126.0,2023000372801,13504,1,1,36126.0,0,1,61,4,1,100,0,0,6,65,1,10,559000,1,11
2023,202301,37766,2023000268120,33534.0,2023000377661,190804,1,1,33534.0,0,2,65,6,1,100,0,0,6,64,1,10,8400,1,11
2023,202301,37928,2023000275344,11502.0,2023000379281,10204,1,1,11502.0,1,2,27,1,8,801,0,0,6,63,1,10,20000,1,11
2023,202301,37928,2023000275344,11502.0,2023000379281,10204,1,2,9234.0,1,1,23,1,1,100,0,0,6,64,1,10,20000,1,11
2023,202301,38090,2023000282664,25434.0,2023000380901,12604,1,2,22518.0,0,2,61,1,1,100,0,0,8,81,1,10,135000,1,11
2023,202301,38252,2023000291322,14256.0,2023000382521,250204,1,2,16848.0,1,1,44,6,1,100,0,0,6,61,1,10,12000,1,11
2023,202301,38414,2023000299023,10044.0,2023000384141,13504,1,1,10206.0,3,1,43,1,1,100,0,0,8,81,1,10,40000,1,13
2023,202301,38576,2023000307791,9072.0,2023000385761,60204,1,1,9072.0,0,2,60,1,1,100,0,0,10,101,1,10,12000,1,11
2023,202301,38900,2023000324152,57834.0,2023000389001,13404,1,1,57996.0,2,2,33,1,1,100,0,0,10,101,1,10,95000,1,11
2023,202301,38900,2023000324152,57834.0,2023000389001,13404,1,5,59130.0,0,1,35,6,1,100,0,0,6,63,1,10,40000,1,11
2023,202301,39386,2023000349275,7290.0,2023000393861,190104,1,1,7290.0,3,1,35,1,7,700,1,100,6,63,1,10,110000,1,11
2023,202301,39386,2023000349275,7290.0,2023000393861,190104,1,2,5670.0,3,2,37,1,9,907,4,450,6,63,1,10,70000,1,11
2023,202301,39548,2023000358528,12636.0,2023000395481,11404,1,3,15228.0,0,1,32,6,1,100,0,0,10,101,1,10,20000,1,11
2023,202301,40034,2023000383280,14742.0,2023000400341,11404,1,1,14742.0,1,2,51,1,1,100,0,0,6,63,1,10,0,1,11
2023,202301,40034,2023000383280,14742.0,2023000400341,11404,1,2,15390.0,1,1,52,1,1,100,0,0,6,63,1,10,75000,1,11
2023,202301,40196,2023000390519,12312.0,2023000401961,80704,1,2,15390.0,0,2,64,1,1,100,0,0,6,63,1,10,32000,1,11
2023,202301,40358,2023000397436,40176.0,2023000403581,190804,1,1,40176.0,0,1,32,6,2,200,0,0,11,114,1,10,160000,1,11
2023,202301,40520,2023000406465,11178.0,2023000405201,10804,1,1,11016.0,0,1,47,6,1,100,0,0,6,65,1,10,30000,1,11
2023,202301,40520,2023000406465,11178.0,2023000405201,10804,1,2,8586.0,0,2,48,4,1,100,0,0,6,63,1,10,50000,1,11
2023,202301,40520,2023000406465,11178.0,2023000405201,10804,1,3,10044.0,0,2,30,6,1,100,0,0,6,63,1,10,25000,1,11
2023,202301,40682,2023000414140,7452.0,2023000406821,190404,1,1,7452.0,1,1,36,1,1,100,0,0,10,101,1,10,145000,1,11
2023,202301,40682,2023000414140,7452.0,2023000406821,190404,1,2,7776.0,1,2,36,1,1,100,0,0,11,114,1,10,99000,1,11
2023,202301,40844,2023000422432,8910.0,2023000408441,190404,1,1,8910.0,0,2,25,6,6,600,0,0,10,101,1,10,40500,1,11
2023,202301,41006,2023000430080,60588.0,2023000410061,10504,1,1,60588.0,0,1,38,4,1,100,0,0,10,101,1,10,80000,1,11
2023,202301,41492,2023000454604,23004.0,2023000414921,11804,1,1,22842.0,1,1,58,1,8,826,1,100,3,30,1,10,50000,1,11
2023,202301,41654,2023000463111,8100.0,2023000416541,190104,1,2,8586.0,0,1,60,6,1,100,0,0,6,63,1,10,50000,1,11
2023,202301,41978,2023000478351,15390.0,2023000419781,11604,1,1,15390.0,0,1,60,6,1,100,0,0,6,65,1,10,45000,1,11
2023,202301,42464,2023000502008,26892.0,2023000424641,13204,1,2,29484.0,3,1,35,1,1,100,0,0,10,101,1,10,96000,1,11
2023,202301,42626,2023000509854,23004.0,2023000426261,50004,1,2,25920.0,0,1,63,1,1,100,0,0,10,101,1,10,80000,1,11
2023,202301,42788,2023000517454,9720.0,2023000427881,10604,1,1,9720.0,3,2,40,4,1,100,0,0,10,101,1,10,57000,1,11
2023,202301,42950,2023000525128,14580.0,2023000429501,12404,1,1,14418.0,1,2,47,1,1,100,0,0,10,101,1,10,117000,1,11
2023,202301,43436,2023000549906,8586.0,2023000434361,11404,1,1,8424.0,0,1,46,1,9,904,2,200,6,63,1,10,25000,1,11
2023,202301,43598,2023000556405,17334.0,2023000435981,13404,1,1,17172.0,0,1,35,1,1,100,1,100,8,81,1,10,86000,1,11
2023,202301,43598,2023000556405,17334.0,2023000435981,13404,1,2,16362.0,0,2,35,1,1,100,1,100,10,101,1,10,40000,1,11
2023,202301,44084,2023000578467,7290.0,2023000440841,100004,1,2,7776.0,0,1,55,1,3,315,0,0,6,63,1,10,26000,1,11
2023,202301,44246,2023000586642,33534.0,2023000442461,13304,1,1,33534.0,0,1,25,6,1,100,0,0,6,64,1,10,48000,1,11
2023,202301,44570,2023000600227,11826.0,2023000445701,12704,1,1,11826.0,0,1,61,4,1,100,0,0,7,71,1,10,100000,1,11
2023,202301,44570,2023000600227,11826.0,2023000445701,12704,1,2,10530.0,0,2,60,4,7,700,1,100,6,65,1,10,50000,1,11
2023,202301,44732,2023000608632,12474.0,2023000447321,190504,1,1,12312.0,0,1,33,6,7,700,4,414,7,71,1,10,52000,1,11
2023,202301,44732,2023000608632,12474.0,2023000447321,190504,1,2,10368.0,0,2,30,6,7,700,1,100,6,65,1,10,40000,1,11
2023,202301,45542,2023000646853,11340.0,2023000455421,12104,1,1,11340.0,2,1,51,1,1,100,0,0,10,101,1,10,83000,1,11
2023,202301,45542,2023000646853,11340.0,2023000455421,12104,1,2,12636.0,2,2,41,1,7,700,1,100,10,101,1,10,26000,1,11
2023,202301,45704,2023000655214,19764.0,2023000457041,12304,1,1,19764.0,0,1,30,1,7,700,1,100,11,114,1,10,72000,1,11
2023,202301,46028,2023000670485,19926.0,2023000460281,12504,1,1,19926.0,0,2,51,4,1,100,0,0,10,101,1,10,18000,1,11
2023,202301,47162,2023000724755,10206.0,2023000471621,12904,1,1,10206.0,0,1,52,4,1,100,0,0,6,65,1,10,0,1,11
2023,202301,47486,2023000739478,8748.0,2023000474861,10204,1,1,8586.0,0,1,34,6,8,802,0,0,6,61,1,10,0,1,11
2023,202301,47486,2023000739478,8748.0,2023000474861,10204,1,2,8424.0,1,2,30,6,3,398,0,0,6,64,1,10,33800,1,11
2023,202301,47810,2023000756307,33696.0,2023000478101,190704,1,1,33696.0,0,1,40,6,8,826,1,100,6,63,1,10,60000,1,11
2023,202301,49106,2023000819405,46494.0,2023000491061,13004,1,1,46494.0,1,1,42,6,7,700,1,100,6,63,1,10,45000,1,11
2023,202301,49268,2023000827648,7452.0,2023000492681,13004,1,1,7452.0,1,2,57,1,1,100,0,0,7,71,1,10,31500,1,11
2023,202301,49268,2023000827648,7452.0,2023000492681,13004,1,2,8262.0,1,1,62,1,1,100,0,0,6,65,1,10,33400,1,11
2023,202301,49268,2023000827648,7452.0,2023000492681,13004,1,3,7452.0,0,2,22,6,1,100,0,0,7,71,1,10,35000,1,11
2023,202301,49430,2023000835875,45684.0,2023000494301,190804,1,1,45684.0,0,1,26,4,7,700,1,100,7,71,1,10,28800,1,11
2023,202301,49430,2023000835875,45684.0,2023000494301,190804,1,2,39690.0,0,2,27,4,7,700,1,100,7,71,1,10,40000,1,11
2023,202301,49754,2023000851840,17820.0,2023000497541,11404,1,1,17820.0,2,1,34,1,3,340,1,100,8,81,1,10,65000,2,20
2023,202301,49754,2023000851840,17820.0,2023000497541,11404,1,2,17010.0,2,2,33,1,3,340,1,100,6,63,1,10,9000,1,11
2023,202301,49754,2023000851840,17820.0,2023000497541,11404,1,5,15552.0,2,1,38,1,3,340,1,100,0,2,1,10,52000,1,11
2023,202301,50078,2023000867637,8910.0,2023000500781,13504,1,1,8910.0,0,1,29,1,6,670,0,0,11,114,1,10,110000,1,11
2023,202301,50078,2023000867637,8910.0,2023000500781,13504,1,2,12312.0,0,2,29,1,6,610,0,0,10,101,1,10,160000,1,11
2023,202301,50240,2023000875545,8262.0,2023000502401,10504,1,2,10530.0,0,1,42,6,1,100,0,0,11,114,1,10,58000,1,13
2023,202301,50726,2023000899756,12636.0,2023000507261,10104,1,1,12636.0,1,1,54,1,1,100,0,0,6,63,1,10,0,1,11
2023,202301,50726,2023000899756,12636.0,2023000507261,10104,1,3,12150.0,0,2,21,6,8,826,2,200,7,71,1,10,20000,1,11
2023,202301,50888,2023000907862,7614.0,2023000508881,40004,1,1,7614.0,0,2,64,6,7,700,1,100,5,50,1,10,40000,1,11
2023,202301,51050,2023000916012,13932.0,2023000510501,11504,1,3,17820.0,0,1,41,6,1,100,0,0,7,71,1,10,480,1,11
2023,202301,51212,2023000924477,16686.0,2023000512121,12604,1,3,14580.0,0,1,28,6,7,700,0,0,11,116,1,10,64000,1,11
2023,202301,51536,2023000940093,80676.0,2023000515361,13404,1,1,80676.0,2,1,29,1,1,100,0,0,7,71,1,10,70000,1,11
2023,202301,51536,2023000940093,80676.0,2023000515361,13404,1,2,70956.0,2,2,30,1,1,100,0,0,7,71,1,10,40000,1,11
2023,202301,51698,2023000948451,44226.0,2023000516981,10104,1,1,44226.0,2,2,43,1,1,100,0,0,6,63,1,10,23000,1,11
2023,202301,51698,2023000948451,44226.0,2023000516981,10104,1,2,45036.0,2,1,42,1,1,100,0,0,6,63,1,10,78000,1,11
2023,202301,51698,2023000948451,44226.0,2023000516981,10104,1,3,46980.0,0,2,26,4,1,100,0,0,6,64,1,10,6500,1,11
2023,202301,51698,2023000948451,44226.0,2023000516981,10104,1,4,36936.0,0,2,22,6,1,100,0,0,6,61,1,10,50000,1,11
2023,202301,51698,2023000948451,44226.0,2023000516981,10104,1,5,39366.0,1,1,61,4,1,100,0,0,10,101,1,10,90000,1,11
2023,202301,51860,2023000957291,9072.0,2023000518601,10704,1,1,9234.0,0,1,59,1,1,100,0,0,10,101,1,10,178000,1,11
2023,202301,51860,2023000957291,9072.0,2023000518601,10704,1,2,9072.0,0,2,61,1,8,826,1,100,10,101,1,10,46000,1,11
2023,202301,52022,2023000964908,131544.0,2023000520221,100004,1,1,131544.0,0,1,19,6,1,100,0,0,6,63,1,10,52000,1,11
2023,202301,52346,2023000981084,14094.0,2023000523461,11104,1,1,14256.0,0,1,63,1,1,100,0,0,10,101,1,10,559000,1,11
2023,202301,52346,2023000981084,14094.0,2023000523461,11104,1,2,13446.0,0,2,57,1,1,100,0,0,11,116,1,10,200000,1,11
2023,202301,52670,2023000997383,52002.0,2023000526701,12104,1,2,45522.0,2,1,41,1,8,826,1,100,2,23,1,10,24000,1,11
2023,202301,52994,2023001014374,2916.0,2023000529941,100004,1,2,3726.0,0,2,54,6,3,315,0,0,6,65,1,10,65000,1,11
2023,202301,53318,2023001030418,10044.0,2023000533181,12804,1,1,10044.0,2,2,42,1,1,100,0,0,10,101,1,10,125000,1,11
2023,202301,53318,2023001030418,10044.0,2023000533181,12804,1,2,13446.0,2,1,46,1,6,675,1,100,7,71,1,10,105000,1,11
2023,202301,53804,2023001052040,11340.0,2023000538041,12104,1,2,11502.0,0,1,56,4,1,100,0,0,10,101,1,10,200000,1,11
2023,202301,54290,2023001076123,45684.0,2023000542901,13404,1,1,45684.0,3,1,27,1,7,700,1,100,6,63,1,10,50000,1,11
2023,202301,54938,2023001107698,12960.0,2023000549381,190904,1,1,12960.0,0,1,64,3,1,100,0,0,8,81,1,10,0,1,11
2023,202301,55100,2023001115479,50544.0,2023000551001,11104,1,1,50706.0,1,1,48,1,1,100,0,0,10,101,1,10,95000,1,11
2023,202301,55100,2023001115479,50544.0,2023000551001,11104,1,2,44226.0,1,2,60,1,1,100,0,0,7,71,1,10,150000,1,11
2023,202301,55100,2023001115479,50544.0,2023000551001,11104,1,3,43416.0,0,1,24,6,1,100,0,0,10,101,1,12,550,1,11
2023,202301,55262,2023001123741,40338.0,2023000552621,11804,1,1,40176.0,0,1,26,1,8,826,1,100,7,71,1,10,40000,1,11
2023,202301,55262,2023001123741,40338.0,2023000552621,11804,1,2,33372.0,0,2,28,1,8,826,1,100,10,101,1,10,45000,1,11
2023,202301,55424,2023001131926,6480.0,2023000554241,12804,1,1,6480.0,1,2,50,1,1,100,0,0,7,71,1,10,30000,1,11
2023,202301,55748,2023001149462,49896.0,2023000557481,190704,1,1,50058.0,1,2,43,2,8,826,1,100,0,2,1,10,0,1,11
2023,202301,55748,2023001149462,49896.0,2023000557481,190704,1,3,39852.0,0,1,50,2,8,826,1,100,0,2,1,10,30000,1,11
2023,202301,56072,2023001166181,10368.0,2023000560721,10304,1,1,10368.0,0,1,32,4,7,700,1,100,6,63,1,10,41000,1,11
2023,202301,56396,2023001179801,6480.0,2023000563961,12604,1,2,6804.0,3,1,48,1,1,100,0,0,10,101,1,10,45000,1,11
2023,202301,56558,2023001187788,6642.0,2023000565581,80304,1,1,6804.0,0,2,23,1,1,100,0,0,6,63,1,10,10000,1,11
2023,202301,56558,2023001187788,6642.0,2023000565581,80304,1,2,9720.0,0,1,29,1,1,100,0,0,6,63,1,10,28800,1,11
2023,202301,56720,2023001196092,11664.0,2023000567201,190504,1,1,11664.0,1,2,32,1,2,200,0,0,10,101,1,10,35000,1,11
2023,202301,56720,2023001196092,11664.0,2023000567201,190504,1,2,6318.0,1,1,34,1,2,200,0,0,8,81,1,14,53000,1,12
2023,202301,57368,2023001228051,13122.0,2023000573681,13504,1,1,13122.0,0,2,55,6,1,100,0,0,8,81,1,10,77000,1,11
2023,202301,57368,2023001228051,13122.0,2023000573681,13504,1,2,11988.0,0,2,55,1,1,100,0,0,8,81,1,10,44700,1,11
2023,202301,57368,2023001228051,13122.0,2023000573681,13504,1,3,11502.0,0,1,55,1,1,100,0,0,8,81,1,10,54000,1,11
2023,202301,57530,2023001235265,17334.0,2023000575301,190304,1,2,22356.0,0,2,52,1,7,700,1,100,6,65,1,10,13000,1,11
2023,202301,57854,2023001250757,14904.0,2023000578541,190904,1,1,14904.0,1,1,49,1,1,100,0,0,7,71,1,10,86000,2,20
2023,202301,57854,2023001250757,14904.0,2023000578541,190904,1,2,11664.0,1,2,48,1,1,100,0,0,5,50,1,10,2000,1,11
2023,202301,58016,2023001258715,6480.0,2023000580161,80304,1,1,6480.0,1,2,58,1,3,315,0,0,10,101,1,10,95000,1,11
2023,202301,58178,2023001266460,13284.0,2023000581781,10804,1,1,13284.0,0,2,34,6,8,802,0,0,11,114,1,10,66000,1,11
2023,202301,58340,2023001275577,8424.0,2023000583401,11604,1,1,8424.0,0,2,45,1,1,100,0,0,11,116,1,10,325000,2,20
2023,202301,58502,2023001283051,57996.0,2023000585021,12604,1,1,57996.0,0,2,56,1,7,700,1,100,8,81,1,10,61000,1,11
2023,202301,58502,2023001283051,57996.0,2023000585021,12604,1,2,57186.0,0,1,61,1,7,700,1,100,7,71,1,12,50000,1,11
2023,202301,58664,2023001290979,9072.0,2023000586641,13504,1,1,9072.0,2,1,59,1,1,100,0,0,6,63,1,10,0,1,11
2023,202301,58664,2023001290979,9072.0,2023000586641,13504,1,2,10044.0,2,2,54,1,1,100,0,0,10,101,1,10,260000,1,11
2023,202301,58988,2023001306096,17172.0,2023000589881,10404,1,1,17172.0,0,1,65,4,1,100,0,0,11,114,1,10,500,1,11
2023,202301,59312,2023001322535,17496.0,2023000593121,11904,1,1,17496.0,0,1,52,1,6,620,0,0,11,114,1,10,168000,1,11
2023,202301,59474,2023001330299,20736.0,2023000594741,60204,1,2,15066.0,1,2,56,6,7,700,1,100,6,65,1,10,23500,1,11
2023,202301,59474,2023001330299,20736.0,2023000594741,60204,1,7,20412.0,0,1,25,6,2,200,1,100,6,63,1,10,52000,1,11
2023,202301,60122,2023001362913,2106.0,2023000601221,90004,1,1,2106.0,0,2,65,6,1,100,0,0,6,65,1,10,48000,1,11
2023,202301,60284,2023001370115,10530.0,2023000602841,190604,1,1,10530.0,0,1,27,6,1,100,0,0,8,81,1,10,25000,1,11
2023,202301,60446,2023001378084,8424.0,2023000604461,50004,1,1,8424.0,0,1,60,2,8,826,1,100,6,64,1,10,90000,1,11
2023,202301,61094,2023001409559,2430.0,2023000610941,80704,1,1,2430.0,1,2,65,6,3,361,0,0,8,81,1,10,28000,1,11
2023,202301,61580,2023001434400,18468.0,2023000615801,11604,1,1,18630.0,2,2,46,6,3,315,0,0,7,71,1,10,35000,1,11
2023,202301,61904,2023001452217,9882.0,2023000619041,190304,1,1,9720.0,0,1,25,6,1,100,0,0,8,81,1,10,23800,1,11
2023,202301,63686,2023010154189,12636.0,2023000636861,170005,4,1,12636.0,0,2,22,6,1,100,0,0,8,81,1,10,7000,1,11
2023,202301,64010,2023000010239,10854.0,2023000640101,110005,1,1,10854.0,1,2,49,1,1,100,0,0,6,65,1,10,23000,1,11
2023,202301,64010,2023000010239,10854.0,2023000640101,110005,1,2,6804.0,1,1,54,1,1,100,0,0,6,63,1,10,45000,1,11
2023,202301,64334,2023000044414,10854.0,2023000643341,120005,1,2,7776.0,3,1,27,1,1,100,0,0,6,63,1,10,45000,1,11
2023,202301,64658,2023000081556,47628.0,2023000646581,10205,1,1,47628.0,0,1,40,6,1,100,0,0,6,63,1,10,50000,1,11
2023,202301,64982,2023000117700,5670.0,2023000649821,40005,1,1,5832.0,4,2,39,4,1,100,0,0,10,101,1,10,37000,1,11
2023,202301,65306,2023000154370,26892.0,2023000653061,40005,1,1,26892.0,0,2,50,1,1,100,0,0,11,114,1,10,70000,1,11
2023,202301,65306,2023000154370,26892.0,2023000653061,40005,1,2,16524.0,0,1,51,1,1,100,0,0,10,101,1,10,95000,1,11
2023,202301,65468,2023000169977,15390.0,2023000654681,140005,1,1,15390.0,2,2,41,1,1,100,0,0,10,101,1,10,84000,1,11
2023,202301,65468,2023000169977,15390.0,2023000654681,140005,1,2,9882.0,2,1,44,1,7,700,4,425,6,63,1,10,50000,1,11
2023,202301,65630,2023000187051,12798.0,2023000656301,70005,1,3,19116.0,3,2,31,4,1,100,0,0,6,63,1,10,29100,1,11
2023,202301,66116,2023000243221,8910.0,2023000661161,140005,1,1,8910.0,0,2,60,1,1,100,0,0,6,63,1,10,45000,1,11
2023,202301,66440,2023000281512,11016.0,2023000664401,90005,1,1,11016.0,0,2,23,6,1,100,0,0,8,81,1,10,37000,1,11
2023,202301,66440,2023000281512,11016.0,2023000664401,90005,1,2,10044.0,0,1,27,6,1,100,0,0,10,101,1,10,45000,1,11
2023,202301,66602,2023000299197,8100.0,2023000666021,160005,1,2,5670.0,1,1,53,1,1,100,0,0,0,2,1,10,40000,1,11
2023,202301,66602,2023000299197,8100.0,2023000666021,160005,1,3,6156.0,0,1,29,6,1,100,0,0,0,2,1,10,14500,1,11
2023,202301,66764,2023000317332,20574.0,2023000667641,10205,1,1,20574.0,3,1,31,1,7,700,4,416,7,71,1,10,66000,1,11
2023,202301,66926,2023000335776,14094.0,2023000669261,160005,1,1,14094.0,1,1,25,1,1,100,0,0,6,63,1,10,60000,1,11
2023,202301,66926,2023000335776,14094.0,2023000669261,160005,1,2,9396.0,1,2,21,1,1,100,0,0,7,71,1,10,5000,1,11
2023,202301,67250,2023000371021,15228.0,2023000672501,150205,1,2,13284.0,0,1,52,1,1,100,0,0,10,101,1,10,225000,1,11
2023,202301,67412,2023000391154,7290.0,2023000674121,160005,1,1,7290.0,0,1,29,6,1,100,0,0,10,101,1,10,52000,1,11
2023,202301,67574,2023000410417,16848.0,2023000675741,10105,1,1,16848.0,0,1,31,1,1,100,0,0,8,81,1,10,0,1,11
2023,202301,67574,2023000410417,16848.0,2023000675741,10105,1,2,14256.0,0,2,32,1,1,100,0,0,7,71,1,10,1300,1,11
2023,202301,67898,2023000447602,24948.0,2023000678981,130005,1,1,25110.0,3,2,39,1,1,100,0,0,10,101,1,10,7600,1,11
2023,202301,67898,2023000447602,24948.0,2023000678981,130005,1,2,30618.0,3,1,40,1,1,100,0,0,11,115,1,10,452000,1,11
2023,202301,68060,2023000466624,20574.0,2023000680601,70005,1,1,20574.0,2,1,36,1,6,610,0,0,10,101,1,14,30000,1,13
2023,202301,68060,2023000466624,20574.0,2023000680601,70005,1,2,20088.0,2,2,33,1,6,610,0,0,11,114,1,10,45000,1,11
2023,202301,68870,2023000552625,3240.0,2023000688701,150105,1,1,3078.0,0,1,43,1,8,826,2,200,8,81,1,14,50000,1,12
2023,202301,68870,2023000552625,3240.0,2023000688701,150105,1,2,5832.0,0,2,36,1,8,826,4,424,8,81,1,10,50000,1,11
2023,202301,69032,2023000572382,18630.0,2023000690321,20105,1,1,18630.0,0,2,52,1,1,100,0,0,11,114,1,10,51000,1,11
2023,202301,69032,2023000572382,18630.0,2023000690321,20105,1,2,6966.0,0,1,56,1,3,361,0,0,10,101,1,10,44000,1,11
2023,202301,69518,2023000627520,14742.0,2023000695181,10205,1,1,14742.0,0,2,48,4,1,100,0,0,8,81,1,10,32800,1,11
2023,202301,69518,2023000627520,14742.0,2023000695181,10205,1,2,13446.0,0,1,45,4,8,826,0,0,6,61,1,10,41000,1,11
2023,202301,69680,2023000646626,10530.0,2023000696801,20205,1,1,10692.0,2,2,56,1,1,100,0,0,7,71,1,10,65000,1,11
2023,202301,69680,2023000646626,10530.0,2023000696801,20205,1,2,11988.0,2,1,59,1,1,100,0,0,7,71,1,10,40000,1,11
2023,202301,69680,2023000646626,10530.0,2023000696801,20205,1,3,8748.0,0,1,23,6,1,100,0,0,6,63,1,10,20000,1,11
2023,202301,69680,2023000646626,10530.0,2023000696801,20205,1,4,9072.0,0,2,23,6,1,100,0,0,10,101,1,10,35000,1,11
2023,202301,69680,2023000646626,10530.0,2023000696801,20205,1,5,11988.0,0,1,25,6,1,100,0,0,8,81,1,10,12000,1,11
2023,202301,69842,2023000663845,4860.0,2023000698421,30005,1,1,4860.0,0,2,52,4,1,100,0,0,8,81,1,10,56000,1,11
2023,202301,70004,2023000682344,6480.0,2023000700041,30005,1,1,6318.0,0,2,46,1,1,100,0,0,8,81,1,10,23000,1,11
2023,202301,70004,2023000682344,6480.0,2023000700041,30005,1,2,7614.0,0,1,47,1,1,100,0,0,6,64,1,10,22000,1,11
2023,202301,70328,2023000720388,57834.0,2023000703281,50005,1,1,57834.0,3,1,28,1,1,100,0,0,11,114,1,10,53000,1,11
2023,202301,70328,2023000720388,57834.0,2023000703281,50005,1,2,52650.0,3,2,28,1,1,100,0,0,8,81,1,10,20000,1,11
2023,202301,70652,2023000758330,28512.0,2023000706521,100005,1,1,28512.0,0,1,52,1,1,100,0,0,6,65,1,10,65000,1,11
2023,202301,70652,2023000758330,28512.0,2023000706521,100005,1,2,16362.0,0,2,53,1,1,100,0,0,6,63,1,10,40000,1,11
2023,202301,70814,2023000777304,13608.0,2023000708141,150105,1,1,13608.0,2,1,46,1,1,100,0,0,10,101,1,10,95000,1,11
2023,202301,70814,2023000777304,13608.0,2023000708141,150105,1,2,15390.0,2,2,45,1,1,100,0,0,7,71,1,10,34000,1,11
2023,202301,70814,2023000777304,13608.0,2023000708141,150105,1,3,15390.0,0,2,21,6,1,100,0,0,7,71,1,10,20000,1,11
2023,202301,71138,2023000813603,21870.0,2023000711381,150205,1,1,21870.0,3,2,41,1,7,700,1,100,8,81,1,10,32000,1,11
2023,202301,71138,2023000813603,21870.0,2023000711381,150205,1,3,11502.0,0,2,22,6,7,700,1,100,10,101,1,10,20000,1,11
2023,202301,71300,2023000830158,16848.0,2023000713001,120005,1,1,16848.0,0,1,59,4,2,200,0,0,6,63,1,10,81000,1,13
2023,202301,71462,2023000846838,7452.0,2023000714621,50005,1,1,7452.0,0,2,51,6,1,100,0,0,10,101,1,10,53000,2,20
2023,202301,71624,2023000866084,28512.0,2023000716241,150105,1,1,28512.0,1,2,44,4,1,100,0,0,11,116,1,10,452000,1,11
2023,202301,71786,2023000882633,2754.0,2023000717861,60005,1,2,2430.0,1,1,63,1,1,100,0,0,4,40,1,10,85000,1,11
2023,202301,71786,2023000882633,2754.0,2023000717861,60005,1,3,5022.0,0,1,22,6,1,100,0,0,7,71,1,10,31000,1,11
2023,202301,71948,2023000900797,11178.0,2023000719481,110005,1,2,4050.0,1,1,43,1,8,802,0,0,8,81,1,10,130000,2,20
2023,202301,72110,2023000920534,29322.0,2023000721101,140005,1,1,29484.0,1,2,51,4,1,100,0,0,8,81,1,10,39000,1,13
2023,202301,72272,2023000940181,27216.0,2023000722721,160005,1,1,27216.0,0,1,26,6,1,100,0,0,6,63,1,10,4700,1,11
2023,202301,72434,2023000959386,18306.0,2023000724341,50005,1,1,18468.0,0,2,19,6,1,100,0,0,6,63,1,10,6400,1,11
2023,202301,72434,2023000959386,18306.0,2023000724341,50005,1,4,51840.0,1,2,33,6,1,100,0,0,3,30,1,10,5200,1,11
2023,202301,72596,2023000978409,11502.0,2023000725961,10205,1,1,11664.0,0,1,40,4,1,100,0,0,6,65,1,10,75000,2,20
2023,202301,72758,2023000996342,18954.0,2023000727581,120005,1,1,18954.0,0,2,56,1,1,100,0,0,11,114,1,10,51000,1,11
2023,202301,73082,2023001034386,6966.0,2023000730821,30005,1,1,7128.0,1,2,52,1,1,100,0,0,10,101,1,10,120000,1,11
2023,202301,73082,2023001034386,6966.0,2023000730821,30005,1,3,4212.0,1,1,29,6,1,100,0,0,6,65,1,10,3000,1,11
2023,202301,73244,2023001054092,15390.0,2023000732441,150105,1,2,10692.0,2,1,41,1,1,100,0,0,10,101,1,10,100000,1,11
2023,202301,73406,2023001070014,11178.0,2023000734061,20105,1,1,11178.0,0,2,58,4,1,100,0,0,8,81,1,10,45000,1,11
2023,202301,73568,2023001090843,83916.0,2023000735681,150105,1,1,84078.0,0,2,50,1,1,100,0,0,6,63,1,10,70000,1,11
2023,202301,74216,2023001166369,97524.0,2023000742161,60005,1,1,97524.0,0,1,34,4,2,200,0,0,6,64,1,10,63000,1,11
2023,202301,74864,2023001240307,8586.0,2023000748641,30005,1,1,8586.0,0,2,61,5,1,100,0,0,7,71,1,10,30000,1,11
2023,202301,75026,2023001257238,77760.0,2023000750261,70005,1,1,77922.0,4,1,39,1,1,100,0,0,7,71,1,10,86000,1,11
2023,202301,75350,2023001295357,7938.0,2023000753501,120005,1,1,7938.0,0,2,54,1,1,100,0,0,6,63,1,10,37000,1,11
2023,202301,75350,2023001295357,7938.0,2023000753501,120005,1,2,19764.0,0,1,56,1,1,100,0,0,6,63,1,10,51000,1,13
2023,202301,76484,2023001422533,9234.0,2023000764841,10105,1,1,9234.0,3,1,41,1,8,885,0,0,6,63,1,10,39000,1,11
2023,202301,78428,2023010014468,11826.0,2023000784281,710506,4,1,11826.0,0,1,21,6,3,398,4,416,7,71,1,10,22600,1,11
2023,202301,78914,2023010018976,1620.0,2023000789141,592406,4,1,1620.0,0,1,25,6,4,400,0,0,11,114,1,10,31700,1,11
2023,202301,82154,2023010047866,28998.0,2023000821541,731606,4,1,28998.0,0,2,61,6,8,802,0,0,6,65,1,10,20700,1,11
2023,202301,82964,2023010055156,1458.0,2023000829641,731606,4,1,1458.0,0,1,22,2,8,826,1,100,7,71,1,14,25000,1,12
